date,match_a,match_b,n_h2h_a,n_h2h_b,prob_a,prob_b,odds_src,odds_a_H,odds_a_D,odds_a_A,odds_b_H,odds_b_D,odds_b_A,actual_pair,config_rank,excluded,remaining,win_rate_pct,actual_covered,dutch_is_profitable,dutch_prob_sum,dutch_profit,dutch_profit_pct
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,25,DH|AA,HH|HD|HA|DD|DA|AH|AD,71.9008,False,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,26,HH|HD,HA|DH|DD|DA|AH|AD|AA,70.2479,True,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,27,HH|HA,HD|DH|DD|DA|AH|AD|AA,70.2479,True,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,28,HH|DD,HD|HA|DH|DA|AH|AD|AA,70.2479,True,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,29,HH|DA,HD|HA|DH|DD|AH|AD|AA,70.2479,True,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,30,HD|DH,HH|HA|DD|DA|AH|AD|AA,70.2479,False,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,31,HA|DH,HH|HD|DD|DA|AH|AD|AA,70.2479,False,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,32,DH|DD,HH|HD|HA|DA|AH|AD|AA,70.2479,False,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,33,DH|DA,HH|HD|HA|DD|AH|AD|AA,70.2479,False,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,34,HH|AH,HD|HA|DH|DD|DA|AD|AA,59.5041,True,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,35,DH|AH,HH|HD|HA|DD|DA|AD|AA,59.5041,False,,,,
2021-08-28,Liverpool vs Chelsea,Man City vs Arsenal,11,11,H=0.3636 D=0.3636 A=0.2727,H=0.6364 D=0.1818 A=0.1818,B365,2.45,3.3,2.9,1.25,6.0,12.0,DH,36,HH|DH,HD|HA|DD|DA|AH|AD|AA,53.719,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,1,HH|DH,HD|HA|DD|DA|AH|AD|AA,83.6364,True,False,1.0103,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,2,HH|HD,HA|DH|DD|DA|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,3,HH|HA,HD|DH|DD|DA|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,4,HH|DD,HD|HA|DH|DA|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,5,HH|DA,HD|HA|DH|DD|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,6,HH|AH,HD|HA|DH|DD|DA|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,7,HD|DH,HH|HA|DD|DA|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,8,HA|DH,HH|HD|DD|DA|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,9,DH|DD,HH|HD|HA|DA|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,10,DH|DA,HH|HD|HA|DD|AH|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,11,DH|AH,HH|HD|HA|DD|DA|AD|AA,80.9091,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,12,HD|HA,HH|DH|DD|DA|AH|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,13,HD|DD,HH|HA|DH|DA|AH|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,14,HD|DA,HH|HA|DH|DD|AH|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,15,HD|AH,HH|HA|DH|DD|DA|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,16,HA|DD,HH|HD|DH|DA|AH|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,17,HA|DA,HH|HD|DH|DD|AH|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,18,HA|AH,HH|HD|DH|DD|DA|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,19,DD|DA,HH|HD|HA|DH|AH|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,20,DD|AH,HH|HD|HA|DH|DA|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,21,DA|AH,HH|HD|HA|DH|DD|AD|AA,78.1818,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,22,HH|AD,HD|HA|DH|DD|DA|AH|AA,77.2727,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,23,HH|AA,HD|HA|DH|DD|DA|AH|AD,77.2727,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,24,DH|AD,HH|HD|HA|DD|DA|AH|AA,77.2727,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,25,DH|AA,HH|HD|HA|DD|DA|AH|AD,77.2727,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,26,HD|AD,HH|HA|DH|DD|DA|AH|AA,74.5455,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,27,HD|AA,HH|HA|DH|DD|DA|AH|AD,74.5455,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,28,HA|AD,HH|HD|DH|DD|DA|AH|AA,74.5455,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,29,HA|AA,HH|HD|DH|DD|DA|AH|AD,74.5455,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,30,DD|AD,HH|HD|HA|DH|DA|AH|AA,74.5455,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,31,DD|AA,HH|HD|HA|DH|DA|AH|AD,74.5455,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,32,DA|AD,HH|HD|HA|DH|DD|AH|AA,74.5455,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,33,DA|AA,HH|HD|HA|DH|DD|AH|AD,74.5455,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,34,AH|AD,HH|HD|HA|DH|DD|DA|AA,74.5455,True,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,35,AH|AA,HH|HD|HA|DH|DD|DA|AD,74.5455,False,,,,
2021-09-19,West Ham vs Man United,Tottenham vs Chelsea,10,11,H=0.3000 D=0.3000 A=0.4000,H=0.2727 D=0.3636 A=0.3636,B365,4.33,4.0,1.75,5.0,3.8,1.7,AA,36,AD|AA,HH|HD|HA|DH|DD|DA|AH,70.9091,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,1,HD|DD,HH|HA|DH|DA|AH|AD|AA,95.0,True,True,0.9395,6.44,6.44
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,2,HD|AD,HH|HA|DH|DD|DA|AH|AA,93.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,3,HD|HA,HH|DH|DD|DA|AH|AD|AA,92.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,4,DD|AD,HH|HD|HA|DH|DA|AH|AA,92.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,5,HA|DD,HH|HD|DH|DA|AH|AD|AA,91.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,6,HD|DA,HH|HA|DH|DD|AH|AD|AA,89.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,7,HA|AD,HH|HD|DH|DD|DA|AH|AA,89.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,8,DD|DA,HH|HD|HA|DH|AH|AD|AA,88.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,9,HH|HD,HA|DH|DD|DA|AH|AD|AA,86.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,10,DA|AD,HH|HD|HA|DH|DD|AH|AA,86.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,11,HH|DD,HD|HA|DH|DA|AH|AD|AA,85.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,12,HA|DA,HH|HD|DH|DD|AH|AD|AA,85.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,13,HH|AD,HD|HA|DH|DD|DA|AH|AA,83.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,14,HD|AA,HH|HA|DH|DD|DA|AH|AD,83.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,15,HH|HA,HD|DH|DD|DA|AH|AD|AA,82.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,16,DD|AA,HH|HD|HA|DH|DA|AH|AD,82.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,17,HD|DH,HH|HA|DD|DA|AH|AD|AA,80.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,18,AD|AA,HH|HD|HA|DH|DD|DA|AH,80.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,19,HH|DA,HD|HA|DH|DD|AH|AD|AA,79.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,20,HA|AA,HH|HD|DH|DD|DA|AH|AD,79.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,21,DH|DD,HH|HD|HA|DA|AH|AD|AA,79.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,22,DH|AD,HH|HD|HA|DD|DA|AH|AA,77.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,23,HA|DH,HH|HD|DD|DA|AH|AD|AA,76.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,24,DA|AA,HH|HD|HA|DH|DD|AH|AD,76.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,25,HH|AA,HD|HA|DH|DD|DA|AH|AD,73.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,26,DH|DA,HH|HD|HA|DD|AH|AD|AA,73.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,27,HH|DH,HD|HA|DD|DA|AH|AD|AA,70.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,28,HD|AH,HH|HA|DH|DD|DA|AD|AA,68.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,29,DH|AA,HH|HD|HA|DD|DA|AH|AD,67.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,30,DD|AH,HH|HD|HA|DH|DA|AD|AA,67.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,31,AH|AD,HH|HD|HA|DH|DD|DA|AA,65.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,32,HA|AH,HH|HD|DH|DD|DA|AD|AA,64.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,33,DA|AH,HH|HD|HA|DH|DD|AD|AA,61.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,34,HH|AH,HD|HA|DH|DD|DA|AD|AA,58.0,True,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,35,AH|AA,HH|HD|HA|DH|DD|DA|AD,55.0,False,,,,
2021-10-17,Newcastle vs Tottenham,Everton vs West Ham,10,10,H=0.2000 D=0.3000 A=0.5000,H=0.6000 D=0.1000 A=0.3000,B365,3.5,3.6,2.05,2.5,3.4,2.8,AA,36,DH|AH,HH|HD|HA|DD|DA|AD|AA,52.0,True,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,1,HD|DD,HH|HA|DH|DA|AH|AD|AA,100.0,True,True,0.9402,6.36,6.36
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,2,HD|AD,HH|HA|DH|DD|DA|AH|AA,100.0,True,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,3,DD|AD,HH|HD|HA|DH|DA|AH|AA,100.0,True,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,4,HD|AH,HH|HA|DH|DD|DA|AD|AA,90.9091,False,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,5,HD|AA,HH|HA|DH|DD|DA|AH|AD,90.9091,True,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,6,DD|AH,HH|HD|HA|DH|DA|AD|AA,90.9091,False,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,7,DD|AA,HH|HD|HA|DH|DA|AH|AD,90.9091,True,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,8,AH|AD,HH|HD|HA|DH|DD|DA|AA,90.9091,False,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,9,AD|AA,HH|HD|HA|DH|DD|DA|AH,90.9091,True,,,,
2021-10-24,Man United vs Liverpool,West Ham vs Tottenham,11,10,H=0.5455 D=0.2727 A=0.1818,H=0.5000 D=0.0000 A=0.5000,B365,3.1,3.6,2.2,2.3,3.5,3.0,AH,10,HD|DH,HH|HA|DD|DA|AH|AD|AA,86.3636,True,,,,
